본분교,국공사립,학위과정유형,주야간,전공계열,전공_소분류_코드,학교유형,학교소재지역,성별,연령,혼인여부 및 배우자 학력,아버지 학력,어머니 학력,부모님 소득,부모님 자산,가정의 경제적 지원,대학 입학 구분,진로 선택 및 취업준비 프로그램 참여 횟수,GPA,학자금대출 금액,휴학 횟수,석사/박사 재학여부,구직기간(통합),건강한정도,재학중 일자리 경험,일자리 횟수,시간총합,연수횟수,토익,토스등급,오픽점수,토플ibt,탭스,체류시간,취업여부
1,3,3,1,4,41,1,6,1,24,0,4,4,3,3,0,1,0,88.89,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,41,1,12,1,22,0,4,4,3,4,0,1,0,82.22,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,41,1,12,1,25,0,6,6,4,1,0,1,6,71.11,300,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,44,1,8,1,24,0,4,5,4,2,0,1,4,86.67,250,0,0,4,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,44,1,15,1,27,0,4,4,3,1,0,1,2,86.67,400,1,0,52,4,1,1,0,0,0,0,0,0,0,0,1
1,3,5,2,4,44,1,6,1,32,0,4,4,6,4,0,1,2,100,0,1,0,13,4,2,0,0,0,0,0,0,0,0,0,1
1,3,1,2,4,45,1,9,1,22,0,4,4,7,4,0,1,1,55.56,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,5,48,1,8,1,24,0,6,6,1,2,0,1,3,77.78,400,0,0,0,3,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,5,48,1,4,1,24,0,6,4,6,4,0,1,0,86.67,0,0,0,25,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,5,48,1,11,2,23,0,6,6,2,1,0,1,2,66.67,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,5,48,1,10,2,22,0,4,3,0,3,0,1,3,33.33,0,0,0,13,2,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,5,50,1,8,2,26,0,6,6,5,4,0,1,0,75.56,1000,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,5,50,1,5,2,22,0,4,4,7,3,0,1,6,86.67,300,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1
1,3,2,2,5,50,1,7,1,29,0,4,4,4,3,0,1,0,80,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,5,50,1,7,1,24,0,4,4,0,0,30,1,0,100,1200,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,2,5,50,1,6,1,26,0,6,4,5,4,0,1,0,93.33,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,2,5,52,1,1,2,23,0,5,4,5,4,50,1,0,86.67,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,5,52,1,1,2,22,0,4,4,5,5,0,1,0,82.22,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,5,2,5,52,1,1,2,24,0,6,4,5,3,0,2,1,82.22,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,5,52,1,8,1,24,0,4,4,5,4,0,1,0,75.56,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,5,2,5,52,1,8,2,46,6,4,3,0,2,0,1,3,86.67,0,0,1,13,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,5,52,1,4,1,25,0,4,4,5,4,0,1,4,77.78,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,2,3,1,5,52,1,15,1,25,0,4,4,7,4,0,1,0,82.22,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,5,52,1,3,2,59,4,2,2,0,0,0,1,1,66.67,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,5,52,1,3,2,41,6,4,4,5,5,0,1,0,82.22,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,5,52,1,3,2,22,0,3,2,2,1,0,1,0,84.44,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,5,52,1,2,1,23,0,3,4,4,5,0,1,0,62.22,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,5,52,1,6,2,21,0,4,4,2,1,30,1,2,84.44,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,5,52,1,12,1,27,0,6,4,2,1,0,1,5,77.78,500,0,0,6,5,2,0,920,0,0,0,0,0,0,0,0
1,3,3,1,6,55,1,1,2,25,0,2,4,1,3,0,1,5,86.67,1000,1,0,30,4,1,5,0,0,830,0,0,0,0,0,1
1,3,5,2,6,55,1,5,1,30,0,4,3,4,3,0,2,3,82.22,0,0,0,13,5,2,0,16,0,0,0,0,0,0,0,1
1,3,3,1,6,55,1,15,2,23,0,6,5,6,5,0,1,5,80,800,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,6,55,1,2,2,24,0,4,4,5,6,0,1,2,68.89,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,6,55,1,7,2,24,0,6,4,4,3,0,1,6,73.33,0,0,0,4,3,2,0,16,1,0,0,0,0,0,1,1
1,3,6,2,6,55,1,6,2,32,0,1,2,6,5,0,1,0,77.78,0,0,0,4,4,2,0,20,0,0,0,0,0,0,0,1
1,3,3,1,6,55,1,12,2,49,6,2,2,3,1,0,1,2,66.67,0,0,0,0,5,1,1,136,0,0,0,0,0,0,0,1
1,3,3,1,6,56,1,9,2,23,0,6,6,4,3,0,1,5,80,0,0,0,4,4,1,1,0,1,550,0,0,0,0,1,1
1,3,6,2,6,56,1,8,1,36,5,2,2,1,1,0,2,0,80,0,0,0,26,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,6,56,1,8,2,25,0,6,4,5,5,0,2,0,84.44,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,5,2,6,56,1,4,1,27,0,4,4,5,3,0,1,3,77.78,0,0,0,10,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,6,56,1,4,1,24,0,6,6,6,5,20,1,2,93.33,900,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,6,56,1,3,1,24,0,4,6,6,4,30,1,0,82.22,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,5,2,6,56,1,3,1,26,0,3,3,3,3,0,1,0,91.11,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,6,56,1,3,2,24,0,4,4,3,4,20,1,1,77.78,0,1,0,32,2,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,6,56,1,12,2,26,0,2,1,2,1,0,1,3,66.67,0,1,0,7,3,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,6,57,1,9,2,22,0,7,6,6,6,0,1,2,80,600,0,0,9,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,6,57,1,8,2,23,0,3,4,2,2,0,1,2,64.44,2000,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,6,57,1,8,2,23,0,6,4,5,4,0,1,2,91.11,0,0,0,9,4,2,0,16,0,0,0,0,0,0,0,1
1,3,3,1,6,57,1,8,2,23,0,4,4,2,2,0,1,1,95.56,150,0,0,1,4,2,0,0,0,0,0,0,0,0,0,1
1,3,5,2,6,57,1,4,2,25,0,6,4,7,2,0,2,3,91.11,0,0,0,0,4,1,1,0,1,0,0,0,0,0,2,1
1,3,3,1,6,57,1,11,2,23,0,5,5,4,4,0,1,2,77.78,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,6,57,1,14,2,22,0,3,3,3,2,0,1,0,84.44,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,6,57,1,3,1,26,0,7,6,6,3,0,1,0,80,0,0,0,4,4,1,1,8,0,0,0,0,0,0,0,1
1,3,3,1,6,57,1,2,2,26,0,6,3,3,2,0,1,4,95.56,0,0,0,0,4,1,1,8,0,0,0,0,0,0,0,1
1,3,5,2,6,57,1,6,2,26,0,6,6,5,3,0,1,2,93.33,100,1,0,20,4,1,2,0,1,745,0,0,0,0,6,0
1,3,3,1,6,57,1,16,2,25,0,6,4,1,1,0,1,6,93.33,400,0,0,0,5,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,6,58,1,9,1,29,0,6,4,2,3,0,1,0,95.56,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,6,58,1,3,2,23,0,4,4,3,4,20,1,1,82.22,80,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,6,59,1,1,2,22,0,6,6,5,4,0,1,0,77.78,180,0,0,4,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,6,59,1,9,1,27,0,4,3,3,4,0,1,1,80,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,6,59,1,2,1,23,0,6,7,0,0,0,1,1,77.78,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,7,60,1,1,1,24,0,4,4,6,4,0,1,2,84.44,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,7,60,1,1,2,24,0,4,4,4,5,0,1,1,75.56,360,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,5,2,7,60,1,1,2,23,0,4,3,4,1,0,1,1,86.67,0,0,0,2,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,7,60,1,8,2,23,0,4,4,3,4,0,1,0,80,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,60,1,5,2,25,0,6,6,8,5,0,1,3,77.78,0,2,0,4,4,1,5,960,0,0,0,0,0,0,0,1
1,3,3,1,7,60,1,2,2,22,0,4,4,7,4,50,1,0,84.44,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,5,2,7,61,1,1,2,23,0,6,4,2,1,40,1,2,93.33,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,7,61,1,1,2,22,0,5,4,6,4,0,1,0,80,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,7,61,1,8,2,27,0,4,4,3,2,0,1,0,55.56,0,2,0,9,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,7,61,1,8,2,24,0,4,4,5,4,0,1,2,91.11,0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0
1,3,3,1,7,61,1,8,1,25,0,4,4,4,1,0,1,5,84.44,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,7,61,1,8,2,23,0,6,6,3,4,0,2,0,93.33,650,0,0,0,4,2,0,0,0,640,0,0,0,0,0,1
1,3,3,1,7,62,1,1,2,22,0,4,4,7,4,0,1,4,84.44,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,7,62,1,3,2,21,0,4,4,5,2,0,1,2,93.33,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,62,1,3,2,21,0,6,4,7,5,0,1,6,86.67,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0
1,3,3,1,7,63,1,1,1,26,0,1,3,4,1,0,1,6,95.56,2000,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
1,3,3,2,7,63,1,1,1,22,0,6,4,4,5,30,1,3,80,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,7,63,1,1,1,25,0,4,4,8,5,0,1,5,84.44,300,0,0,4,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,63,1,8,2,24,0,7,6,6,4,70,1,4,93.33,1500,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,7,63,1,8,2,21,0,5,4,6,3,0,1,5,93.33,2000,0,0,4,4,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,7,63,1,8,2,22,0,4,4,2,4,0,1,0,73.33,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,63,1,8,1,24,0,4,6,7,3,0,1,1,75.56,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,5,2,7,63,1,8,1,26,0,5,5,5,4,0,1,0,77.78,2000,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,63,1,8,2,23,0,4,4,4,5,0,1,6,88.89,0,0,0,100,4,2,0,48,0,0,0,0,0,0,0,1
1,3,3,1,7,63,1,4,1,26,0,2,2,5,3,0,1,2,88.89,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,63,1,3,1,25,0,4,4,0,0,30,1,2,71.11,0,0,0,40,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,7,63,1,3,1,24,0,4,4,4,3,0,1,8,75.56,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,7,63,1,2,1,26,0,4,4,2,2,0,1,2,93.33,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,63,1,2,2,21,0,4,4,2,3,30,1,0,93.33,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,7,63,1,2,2,22,0,3,4,4,2,0,1,0,86.67,0,0,0,0,3,2,0,0,1,0,0,0,0,0,6,1
1,3,3,1,7,63,1,2,2,22,0,6,4,6,5,150,1,2,91.11,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,7,66,1,1,2,22,0,5,4,0,0,0,1,3,71.11,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0
1,3,5,1,7,66,1,8,1,26,0,6,6,8,3,0,1,8,97.78,0,0,0,0,5,1,1,0,1,0,0,2,0,0,6,1
1,3,5,1,7,66,1,8,2,29,0,6,6,3,3,0,2,0,95.56,0,0,0,20,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,7,66,1,8,1,25,0,4,4,5,5,0,1,1,88.89,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,66,1,8,1,21,0,6,6,3,5,0,1,0,88.89,400,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,5,1,7,66,1,17,1,25,0,6,6,4,4,0,1,3,66.67,0,1,0,11,2,1,1,0,0,0,0,0,0,0,0,1
1,3,5,1,7,66,1,17,2,23,0,5,5,5,4,0,1,0,73.33,0,0,0,6,3,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,7,66,1,17,1,26,0,5,5,3,3,0,1,1,71.11,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,7,67,1,8,2,23,0,4,4,4,3,0,1,2,82.22,600,0,0,4,5,1,2,0,0,0,0,0,0,0,0,1
1,3,2,2,7,67,1,2,2,22,0,6,4,4,3,0,1,0,84.44,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,7,67,1,2,2,21,0,4,4,0,0,0,1,0,66.67,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,7,69,1,9,2,22,0,6,4,2,5,0,1,0,88.89,0,0,0,9,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,2,7,69,1,15,1,26,0,4,4,5,4,0,1,0,66.67,300,0,0,3,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,69,1,3,1,26,0,4,4,0,0,50,1,0,88.89,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,7,69,1,16,2,22,0,4,4,3,1,0,1,6,84.44,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,72,1,8,2,23,0,6,7,4,3,40,1,1,91.11,0,1,0,5,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,72,1,8,1,24,0,6,4,2,1,0,1,3,82.22,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,72,1,3,2,22,0,4,4,2,2,20,1,0,66.67,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,1
1,3,5,1,7,73,1,8,2,26,0,4,4,4,3,20,2,0,93.33,250,0,0,4,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,73,1,8,1,28,0,4,4,4,1,0,1,0,77.78,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,7,73,1,8,1,23,0,4,4,7,3,0,1,0,62.22,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,7,73,1,11,1,22,0,4,4,5,3,30,1,0,75.56,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,7,73,1,11,2,21,0,4,4,4,4,40,1,0,82.22,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,7,73,1,12,2,22,0,4,6,5,3,150,1,1,84.44,0,0,0,1,3,1,1,60,0,0,0,0,0,0,0,1
1,1,3,1,3,78,3,1,2,23,0,7,7,7,6,50,1,3,77.78,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,3,78,3,1,1,23,0,7,7,7,4,20,1,5,57.78,0,0,0,0,5,1,2,0,0,850,0,0,0,0,0,0
1,1,3,1,3,78,3,1,2,24,0,6,6,6,3,0,1,3,86.67,0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,3,78,3,9,2,24,0,7,6,4,4,0,1,5,86.67,0,1,0,0,4,1,5,338,0,0,0,0,0,0,0,1
3,1,3,1,3,78,3,8,1,25,0,6,6,6,2,0,1,1,66.67,0,0,0,0,4,1,1,20,0,810,0,0,0,0,0,1
3,1,3,1,3,78,3,8,2,25,0,5,4,5,5,0,1,2,84.44,0,1,0,0,4,1,2,20,0,0,0,0,0,0,0,1
1,1,3,1,3,78,3,11,2,23,0,6,6,4,2,0,1,1,77.78,0,0,0,52,5,2,0,270,0,0,0,0,0,0,0,1
1,1,3,1,3,78,3,10,2,32,0,4,4,3,3,0,1,0,88.89,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,78,3,3,1,24,0,6,6,8,6,0,1,2,62.22,0,0,0,52,5,1,1,20,0,0,0,0,0,0,0,1
1,1,3,1,1,86,2,1,2,25,0,4,4,5,2,40,1,2,91.11,1200,0,0,9,3,1,1,0,1,0,0,0,0,0,9,1
1,3,3,1,1,86,2,1,2,26,0,5,4,4,3,0,1,0,82.22,800,3,0,2,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,1,86,2,1,2,25,0,5,4,4,4,0,1,3,66.67,0,1,0,24,2,1,2,420,0,0,0,0,0,0,0,0
1,3,3,1,1,86,2,1,1,26,0,6,6,4,3,0,1,3,88.89,100,1,0,30,2,1,1,0,0,850,0,2,0,0,0,1
1,3,3,1,1,86,2,1,2,26,0,6,4,4,5,30,1,0,84.44,0,1,0,0,4,1,1,0,0,900,0,2,0,0,0,0
1,3,3,1,1,86,2,1,2,26,0,6,4,6,3,0,1,1,71.11,200,2,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,1,86,2,1,1,24,0,6,6,6,4,60,1,2,84.44,0,0,4,0,5,1,2,0,1,85,0,0,0,0,1,0
1,3,3,1,1,86,2,1,2,24,0,7,6,2,5,0,1,2,82.22,0,0,0,13,5,2,0,80,1,960,0,0,0,0,6,1
1,3,3,1,1,86,2,1,1,27,0,4,4,5,4,0,1,5,73.33,0,0,0,0,5,1,1,752,1,885,3,0,0,0,6,0
1,3,3,1,1,86,2,1,1,28,0,5,5,4,5,0,1,1,84.44,0,1,0,0,5,1,1,32,0,0,0,0,0,0,0,1
1,1,3,1,1,86,2,9,2,26,0,6,6,3,3,0,1,2,91.11,0,0,0,4,5,1,1,0,1,0,0,0,0,0,1,1
1,3,3,1,1,86,2,8,2,28,0,6,6,4,2,0,1,4,88.89,700,1,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,1,86,2,8,1,30,0,7,7,4,6,0,1,6,66.67,0,2,0,26,4,1,2,0,0,760,0,0,0,0,0,1
1,3,3,1,1,86,2,8,1,29,0,4,4,5,3,30,1,0,82.22,0,4,0,0,5,1,2,0,0,0,0,0,0,0,0,0
1,3,3,1,1,86,2,8,2,23,0,6,6,3,2,0,1,0,88.89,0,0,0,1,5,1,2,0,0,900,0,0,0,0,0,1
2,3,3,1,1,86,2,17,1,28,0,5,4,6,5,0,1,0,82.22,0,1,0,26,5,2,0,0,0,0,0,0,0,0,0,1
3,3,3,1,1,86,2,11,2,25,0,6,6,4,3,0,1,2,71.11,1200,1,0,17,4,1,1,0,0,0,0,0,0,0,0,1
3,3,3,1,1,86,2,11,2,24,0,4,4,0,5,0,1,3,71.11,1000,1,0,9,5,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,1,86,2,10,2,24,0,6,6,7,6,0,1,1,71.11,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1
2,3,3,1,1,86,2,10,2,25,0,6,4,4,2,0,1,2,95.56,700,1,0,0,5,1,2,0,0,0,0,0,0,0,0,1
2,3,3,1,1,86,2,10,2,24,0,6,6,5,4,40,1,1,86.67,0,1,0,20,4,1,1,0,1,0,0,0,0,0,6,0
1,3,3,1,1,86,2,14,2,25,0,6,4,4,1,0,1,1,73.33,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,1,86,2,3,1,29,6,4,4,4,3,0,1,7,84.44,700,2,0,4,4,1,1,160,0,750,0,0,0,0,0,1
1,3,3,1,1,86,2,3,2,25,0,4,4,6,3,0,1,1,86.67,0,1,0,13,4,1,4,0,0,0,0,0,0,0,0,1
1,3,3,1,1,86,2,2,2,25,0,4,4,6,3,0,1,0,80,0,1,0,13,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,1,86,2,7,1,26,0,6,5,5,4,40,1,3,80,500,1,0,39,5,1,7,0,0,0,0,0,0,0,0,1
1,3,3,1,1,87,2,1,2,31,0,3,4,4,5,100,1,1,73.33,1200,2,0,13,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,1,87,2,8,1,28,0,4,6,3,2,0,1,1,84.44,0,1,0,13,4,2,0,0,0,825,0,0,0,0,0,1
1,3,3,1,1,87,2,4,1,27,0,6,6,0,0,40,1,2,55.56,4000,2,0,48,4,1,4,0,1,0,0,0,0,0,10,0
1,3,3,1,1,87,2,10,2,30,0,1,4,7,4,0,1,0,66.67,600,0,0,12,3,2,0,0,1,0,0,0,0,0,12,0
1,2,3,1,1,88,2,1,2,24,0,6,6,6,4,0,1,0,80,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,1,88,2,1,2,25,6,6,6,0,1,0,1,2,77.78,0,1,0,1,4,1,3,0,0,750,0,0,0,0,0,1
1,3,3,1,1,88,2,1,2,26,0,6,6,0,0,0,1,5,84.44,0,1,0,0,4,1,2,0,0,850,3,2,0,0,0,0
1,3,3,1,1,88,2,1,1,28,0,6,6,6,4,0,1,5,84.44,0,1,0,17,5,1,1,0,1,0,0,0,0,0,12,1
1,3,3,1,1,88,2,11,2,25,0,4,4,5,3,0,1,3,80,500,1,0,55,5,2,0,0,0,895,0,0,0,0,0,1
1,1,3,1,1,88,2,10,1,27,0,7,6,3,2,0,1,0,77.78,600,1,0,9,4,2,0,0,1,0,0,0,0,0,6,1
1,1,3,1,1,88,2,14,1,27,0,4,4,6,4,50,1,1,66.67,0,0,0,51,3,2,0,0,0,0,0,0,0,0,0,0
1,1,3,1,1,88,2,3,2,27,0,6,6,6,5,0,1,3,93.33,0,2,0,0,4,2,0,0,1,0,0,0,0,0,24,1
1,3,3,1,1,89,2,1,1,28,0,7,4,6,4,0,1,2,80,0,0,4,0,5,1,2,0,0,940,0,1,0,0,0,0
3,3,3,1,1,89,2,2,1,26,0,4,4,5,5,0,1,2,82.22,0,0,0,0,4,2,0,80,1,0,0,0,0,0,12,0
1,3,3,1,1,90,2,1,2,26,0,4,4,4,4,10,1,5,73.33,0,2,0,13,4,2,0,300,0,835,3,5,0,0,0,1
3,3,3,1,1,90,2,1,2,27,0,4,4,0,0,0,1,0,75.56,0,3,0,0,3,2,0,0,1,905,0,0,0,0,9,0
1,3,3,1,1,90,2,1,2,28,0,6,6,6,5,0,1,5,68.89,0,2,0,0,3,1,2,0,1,870,0,2,0,0,12,1
1,3,3,1,1,90,2,1,2,25,0,6,6,7,3,0,1,5,75.56,0,1,0,1,4,1,2,0,0,0,0,1,0,0,0,1
1,3,3,1,1,90,2,1,1,30,0,5,4,5,4,0,1,0,73.33,1800,1,0,11,5,1,1,1000,1,0,0,0,0,0,12,1
2,3,3,1,1,90,2,9,2,27,0,4,4,5,3,40,1,0,75.56,2000,2,0,16,5,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,1,90,2,8,2,25,0,6,6,8,5,0,1,2,84.44,0,1,1,0,3,1,5,0,0,905,0,0,0,0,0,1
1,3,3,1,1,90,2,8,2,26,0,2,4,3,4,0,1,4,84.44,0,2,0,0,5,1,8,200,0,0,0,0,0,0,0,0
1,3,3,1,1,90,2,8,1,26,0,3,2,5,3,15,1,3,84.44,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,1,90,2,8,1,27,0,4,4,6,4,0,1,0,73.33,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,1,90,2,11,1,25,0,4,4,5,3,0,1,3,51.11,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,1
1,1,3,1,1,90,2,3,2,27,0,6,6,7,5,100,1,0,88.89,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,1,90,2,3,1,26,0,6,4,6,6,0,1,2,73.33,0,0,0,9,4,1,3,0,0,835,0,4,0,0,0,1
1,3,3,2,1,90,2,2,2,29,6,6,6,2,1,0,1,2,66.67,1000,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,1,90,2,6,2,23,0,4,4,5,3,30,1,6,88.89,0,0,0,0,5,1,1,0,0,0,0,4,0,0,0,0
1,3,3,1,1,91,2,1,1,27,0,6,6,0,0,40,1,0,77.78,0,1,0,0,4,1,1,1120,1,950,0,1,90,0,6,0
1,3,3,1,1,91,2,1,2,26,0,6,4,4,4,0,1,1,93.33,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,1,91,2,1,2,26,0,6,7,8,4,0,1,5,82.22,0,1,0,52,4,1,1,0,1,965,0,1,0,0,10,1
1,3,3,1,1,91,2,8,1,29,0,6,6,8,6,0,1,8,88.89,0,2,0,9,5,1,2,380,0,955,0,1,0,0,0,1
3,3,3,1,1,91,2,11,2,26,0,5,4,4,2,80,1,3,95.56,0,0,1,0,4,1,1,0,0,740,0,0,0,0,0,1
1,1,3,1,1,91,2,15,1,27,0,6,5,2,1,40,1,0,68.89,200,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0
1,3,3,1,1,91,2,3,2,26,0,6,6,0,1,0,1,0,77.78,0,2,0,0,4,2,0,0,2,700,0,0,0,0,20,1
1,3,3,1,1,94,2,1,2,26,0,6,6,4,4,0,1,0,84.44,0,2,0,0,5,1,2,0,1,930,0,0,0,0,12,1
1,3,3,1,1,94,2,1,2,26,0,4,4,0,4,0,1,4,71.11,0,2,0,16,1,1,10,0,1,850,0,0,0,0,7,0
1,3,3,1,1,94,2,1,1,30,0,2,6,4,4,0,2,0,84.44,0,1,0,26,5,2,0,836,1,0,0,0,0,0,48,1
3,3,3,1,1,94,2,11,2,26,0,4,4,6,4,50,1,4,71.11,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,1
